"Plot","NORTHING","EASTING","Dist_year","Dist_hist","Yrs_P_Dist","NEAR_FID","NEAR_DIST","dem","tpi200","tpi1000","dc","dac","hli","rugg","crv","d2w","wind","windExp","northness","eastness","Part_incomplete","ST.parent","ST","VT","FG","texture","bedrock","stones","humus_thick","MR","NR","drainage","micro_relief","MottDepth","GleyDepth","CoarseFrags","CarbonTonnesPerHa","CarbonTotalKg","O_dep","AhTOT","AhTOTupl"
684,5012352,577329,NA,"no",0,677,2092.89321276,91.7062530517578,12.2042655944824,18.177038192749,26683.697265625,17631.115234375,0.644410073757172,3.87261366844177,0.000604000000748783,1555,28485.431640625,2.66926598548889,0.982478005896838,-0.186378560808301,"yes",2,"2L","TH8","TH",2,0,0,NA,3,3.5,3,8,200,200,NA,9.83,393.32,0,NA,NA
685,5123232,669158,NA,"no",0,694,999.473861589,384.562561035156,3.10350036621094,21.6143341064453,40965.89453125,64681.34375,0.602638483047485,2.70082783699036,0.0029039999935776,432,28859.896484375,1,0.554695761040803,0.832053251110387,"no",8,"8C","TH8","TH",4,0,0,19,3.5,4,4,4,200,200,65,16.78,671.2,0,9,9
686,5124776,667143,2008,"yes",12,686,1022.2964345,396.940826416016,0.197006225585938,-0.631858825683594,42270.515625,66858.6640625,0.693546414375305,1.41483628749847,0.000148000006447546,6,30617.501953125,1,-0.663512355598315,0.748165325291392,"no",3,"3C","HL1","HL",4,0,0.5,8,5,2,5,2,12,200,100,6.46,258.29,0,0,0
687,5123875,666660,2008,"yes",12,685,1022.2964345,378.597778320312,-0.297195434570312,-7.92943572998047,40892.92578125,65919.390625,0.722358822822571,1.77311277389526,0.00302199996076524,254,28460.046875,1,-0.620035481759198,-0.784573770501946,"no",2,"2L","HL1","HL",2,0,0,2,3,3,3,4,200,200,65,1.71,68.51,0,1,1
688,5115171,668001,NA,"no",0,688,898.600022257,328.130157470703,-2.80914306640625,1.2451171875,25439.958984375,57349.51953125,0.665773987770081,2.43883848190308,0.00186800002120435,186,29117.02734375,1,-0.252798469794489,0.967518957783032,"no",2,"2L","HL3","HL",2,0,0.5,9,3.5,3,3,4,200,200,95,16.32,652.7,0,0,0
689,5114632,667282,NA,"no",0,687,898.600022257,355.053100585938,1.32103729248047,12.8450241088867,23807.728515625,56747.859375,0.683901250362396,0.358518213033676,-0.000823999987915158,297,26470.724609375,1,-0.728597199494959,0.684942421586006,"no",2,"2L","HL1","HL",2,0,0,14,3.5,3,4,2,200,200,24,1.64,65.6,0,0,0
690,5114525,666223,NA,"no",0,690,181.320158835,345.208435058594,2.08415222167969,7.80867767333984,25387.28125,56560.24609375,0.540640592575073,6.37920379638672,0.00583299994468689,1382,27550.6171875,2,0.305980098180812,0.952037908655564,"no",2,"2L","TH7","TH",2,0,0,8,3,3,3,4,200,200,17,8.23,329.18,0,0,0
691,5114666,666109,NA,"no",0,689,181.320158835,349.090728759766,-2.90409851074219,10.1325378417969,25104.892578125,56702.98828125,0.721062302589417,3.46736669540405,0.00138000003062189,308,27165.509765625,1,-0.853635619702083,0.520870644955003,"no",2,"2L","HL1","HL",2,0,0,8,4,3,4,2,200,200,15,25.46,1018.59,0,3,3
692,5116717,666481,NA,"no",0,690,2084.46276052,353.040374755859,-1.32379150390625,12.0904388427734,27597.484375,58772.5234375,0.753935933113098,2.72700715065002,0.000394000002415851,579,26120.115234375,1,-0.904438331637024,-0.426604388474422,"no",2,"2L","HL3","HL",2,0,2,11,3,3,3,2,200,200,30,47.97,1918.75,0,0,0
693,5125823,667518,NA,"no",0,685,1112.13038804,410.257720947266,0.583847045898438,1.56795501708984,43937.1171875,67568.15625,0.657778382301331,0.977340698242188,0.000369999994290993,0,39056.91015625,1,0.932780769936828,0.360444219312861,"no",2,"2","HL7","HL",3,0,0,8,4,2,4,1,200,200,40,NA,NA,0,0,0
694,5132549,668239,NA,"no",0,2248,4692.22015681,420.050811767578,0.342880249023438,3.57015228271484,43672.0703125,71409.9921875,0.692052125930786,0.59167617559433,-0.00020599999697879,16,31800.6640625,1,0.472172564188991,-0.881506137033199,"no",4,"4","WC6","WC",3,0,0,22,6,2,6,2,0,0,14,6.76,270.59,18,0,0
695,5124224,669280,NA,"no",0,684,999.473861589,384.863311767578,-1.55760955810547,16.8866424560547,42990.89453125,65187.26171875,0.726036846637726,1.76543581485748,-0.000342999992426485,42,31293.560546875,1,-0.999843827128815,0.0176726158902295,"no",8,"8","HL4","HL",2,0,0,10,4,4,4,2,40,200,14,14.84,593.57,0,6,6
696,5067556,631088,NA,"no",0,696,653.434771037,11.2044649124146,0.102058410644531,-1.29418873786926,16780.337890625,16775.96875,0.680207192897797,0.305539488792419,-0.000630999973509461,12,37637.55078125,3,-0.25257918963659,0.967576225918415,"no",14,"14","WC2","WC",0,0,0,40,7,1,6,1,0,0,72,0.92,36.9,40,0,0
697,5067480,631737,NA,"no",0,695,653.434771037,8.13234424591064,-0.00281023979187012,-1.15448403358459,16028.5517578125,16437.314453125,0.694368422031403,0.650354743003845,-0.00232600001618266,17,37921.9453125,2,-0.759466526070725,-0.650546382495564,"no",14,"14","WC2","WC",0,0,0,55,7,1,7,1,0,0,NA,3.48,139.4,55,NA,NA
698,5061902,413327,NA,"no",0,2328,152.531963863,75.9510955810547,0.610719680786133,6.50375175476074,29795.873046875,123623.5234375,0.690954208374023,0.414779424667358,-0.000765000004321337,80,29190.75390625,2.35429334640503,-0.615451593537712,-0.788174686228815,"no",2,"2C","SP1a","SP",4,0,0,18,3,2,4,2,51,200,19,5.43,217.29,0,0,0
699,5062804,413713,2019,"yes",1,699,76.0591874792,69.2069244384766,0.676107406616211,-6.5873966217041,28818.21484375,124483.1484375,0.683396577835083,1.62258744239807,0.000568000017665327,375,23970.916015625,3,0.871502376876677,-0.490391279590392,"yes",2,"2","MW2","MW",3,0,0,NA,4,2.5,4,6,200,200,NA,23.27,930.67,0,NA,NA
700,5062745,413665,2019,"yes",1,698,76.0591874792,71.4589996337891,1.27800369262695,-3.30255317687988,28835.720703125,124427.9921875,0.691048979759216,0.584729671478271,0.00133600004483014,141,24903.84375,3,-0.926028806932909,0.377452843055146,"no",2,"2C","SH5","SH",4,0,0,19,2.5,2,3,4,200,200,23,6.66,266.49,0,0,0
701,5063856,415914,2006,"yes",14,701,393.720713197,101.390991210938,0.39161491394043,4.62401390075684,31572.86328125,125358.203125,0.656158864498138,4.42604875564575,0.00507199997082353,364,24943.580078125,3,0.957910855511442,-0.28706583372693,"no",2,"2","TH8","TH",3,0,2,6,3,3,3,4,200,200,45,7.02,280.61,0,0,0
702,5064246,415860,NA,"no",0,700,393.720713197,70.8508911132812,-0.792510986328125,-23.1621208190918,29777.314453125,125750.8203125,0.702278554439545,2.74886393547058,-0.000460000010207295,178,24857.513671875,3,0.750644533286882,-0.660706277135702,"no",2,"2","SH7","SH",3,0,2,12,3,2.5,3,2,35,200,30,3.48,139.03,0,0,0
703,5062648,418526,NA,"no",0,703,365.952182669,108.331924438477,0.661828994750977,-0.417604446411133,34398.515625,123985.5234375,0.693134784698486,0.466184318065643,-9.99999997475243e-07,153,25128.361328125,3,-0.992934091705171,-0.118667137530262,"no",7,"7","WC1","WC",1,0,0,18,5,1.5,6,2,0,0,16,1.31,52.48,12,0,0
704,5062793,418190,NA,"no",0,704,36.0555127546,106.831871032715,0.303171157836914,-0.599105834960938,34137.5703125,124143.2734375,0.683437645435333,0.656791508197784,9.30000023799948e-05,111,25026.029296875,3,-0.514931351205856,0.857231417731123,"no",6,"6C","IH4","IH",2,0,0.5,9,4.5,3,5,6,8,200,24,20.75,830.09,0,0,0
705,5062763,418170,NA,"no",0,703,36.0555127546,106.923278808594,0.800207138061523,0.0978164672851562,34183.9921875,124114.4375,0.68537175655365,0.487082809209824,-0.000165000004926696,157,24937.2109375,3,-0.651580935202308,0.758579122360276,"no",6,"6C","SH5a","SH",2,0,0,10,4,2.5,4.5,4,22,200,45,2.23,89.38,0,0,0
706,5063594,417640,2021,"yes",-1,703,971.648599032,112.427978515625,0.790407180786133,4.83582496643066,32740.466796875,124973.6796875,0.687968194484711,0.716051757335663,0.000108000000182074,119,25061.810546875,3,0.750126638254035,-0.661294205767523,"no",3,"3","MW6","MW",3,0,2,10,4,2.5,4.5,2,13,200,14,1.31,52.48,0,0,0
707,5064505,424421,NA,"no",0,707,210.722566423,45.431396484375,-1.59912204742432,-15.0297803878784,31586.302734375,123717,0.709737420082092,2.28100252151489,-0.00228499993681908,227,25744.8515625,3,-0.766726695509695,0.641973655528624,"no",2,"2","SP4","SP",3,0,0,9,3,2.5,3,2,200,200,12,12.81,512.49,0,0,0
708,5064655,424273,NA,"no",0,708,102.800778207,55.8213653564453,-0.124521255493164,-7.78809833526611,32052.443359375,123907.53125,0.702854335308075,0.984309375286102,0.00015700000221841,129,25875.98828125,3,-0.953181294111732,0.302399438748626,"no",7,"7","WM2","WM",1,0,0,9,5.5,2.5,6,2,0,0,17,18.45,737.98,9,0,0
709,5064717,424191,NA,"no",0,707,102.800778207,61.8137512207031,0.838088989257812,-3.66274929046631,32107.4921875,123999.71875,0.723640382289886,2.34467506408691,-0.00052900001173839,286,25908.564453125,3,-0.877653810097461,0.479295096596461,"yes",2,"2","MW9","MW",3,0,0,NA,3,2.5,3,4,200,200,NA,12.81,512.49,0,NA,NA
710,5063606,423575,NA,"no",0,639,838.637585611,36.5287628173828,-9.38637161254883,-19.7563247680664,33538.7578125,123155.1171875,0.698636770248413,1.86741578578949,-0.00064300000667572,186,24714.244140625,3,-0.67643994868438,0.736497790780036,"no",8,"8","FP5","FP",2,0,0.5,2,3,4,3,1,200,200,76,1.6,64.14,0,12,12
711,5061845,422446,NA,"no",0,711,100.409162928,57.2120513916016,6.41455745697021,13.8602647781372,37466.0625,121872.34375,0.685856103897095,0.759666919708252,0.00129000004380941,540,26908.33203125,2,-0.600180629663213,0.799864495884815,"no",2,"2C","IH1","IH",4,0,0.5,4,2.5,2,3,4,200,200,40,3.71,148.32,0,0,0
712,5061774,422517,NA,"no",0,710,100.409162928,45.7248001098633,0.869439125061035,4.07316303253174,37650.05078125,121782.5,0.688041806221008,8.73106002807617,0.00573900016024709,1460,26740.234375,3,-0.571845857625494,0.820361088251121,"yes",2,"2","IH6a","IH",3,0,0.5,NA,3,2,3,4,200,200,NA,3.31,132.29,0,NA,NA
713,5061613,422589,2002,"yes",18,711,176.366096515,35.6369247436523,2.37203979492188,-3.61751747131348,37521.18359375,121604.7265625,0.707225263118744,5.23762178421021,-0.0066410000436008,865,26307.96875,3,-0.613153375441886,0.789963884101179,"no",1,"1","IH1","IH",4,0,0,2,1.5,1.5,2,2,200,200,0,5.81,232.51,0,0,0
714,5061650,420030,NA,"no",0,1991,1172.96760399,78.1488265991211,2.09316253662109,-1.86096954345703,37767.4609375,122547.6328125,0.686642169952393,1.49622440338135,-0.000257000006968156,492,25825.369140625,3,-0.523887549594502,0.851787435561166,"no",2,"2L","IH6b","IH",2,0,2,5,3.5,2,4,4,37,200,17,2.41,96.58,0,0,0
715,5057300,454349,NA,"no",0,715,1097.45933865,38.4999923706055,-5.56946563720703,-13.3117723464966,26415.71875,105305.0390625,0.684281706809998,0.702089786529541,0.00191899994388223,131,27664.322265625,3.78644275665283,0.797962826915309,-0.602706667344346,"no",8,"8","FP5","FP",2,0,0,1,2.5,4,3,1,200,200,100,5.92,236.97,0,4,4
716,5058389,454485,NA,"no",0,716,114.690888915,34.9335021972656,-7.78507518768311,-20.7652359008789,25917.681640625,106299.890625,0.693742156028748,2.03445625305176,-0.00200299988500774,64,28646.814453125,4,-0.610327008290883,0.792149571072724,"no",8,"8","FP8","FP",2,0,0,1,3,4,3,1,200,200,47,4.91,196.43,0,9,9
717,5058466,454570,NA,"no",0,715,114.690888915,34.1382598876953,-8.03126335144043,-22.3631210327148,25762.712890625,106348.078125,0.67287141084671,0.469313025474548,0.00052000000141561,76,28640.064453125,4,0.938511098210305,0.345249067393508,"no",8,"8","FP6","FP",2,0,0,4,3,4,3,1,200,200,0,NA,NA,0,6,6
718,5058532,454408,NA,"no",0,715,162.413053663,51.3741302490234,3.24903583526611,-6.26552963256836,25583.994140625,106457.8125,0.709841012954712,1.07258903980255,5.90000017837156e-05,182,28324.482421875,3,-0.412668459578567,-0.910881299878888,"no",12,"12","OF5","OF",1,0,0.5,1,4.5,4,5,1,21,200,16,4.13,165.09,0,8,8
719,5076722,618090,NA,"no",0,719,423.85138905,45.3976974487305,-0.814596176147461,5.39397430419922,2411.927734375,27113.638671875,0.672249853610992,0.423464059829712,-0.00145099998917431,90,40581.71875,2,0.926011880648482,0.377494366710103,"no",7,"7","WC1","WC",1,0,0,24,6,2.5,6,1,0,20,1,2.87,114.8,0,0,0
720,5077121,617947,2017,"yes",3,718,423.85138905,38.5237579345703,-0.111936569213867,2.83656692504883,2376.0048828125,27540.8046875,0.674744963645935,0.633782863616943,6.39999998384155e-05,60,40008.5,2,0.992843800849656,-0.119420212336143,"no",6,"6","SP7","SP",1,0,0,23,4.5,2.5,5,2,12,200,26,1.64,65.6,0,0,0
721,5085954,618091,NA,"no",0,734,2756.46802993,5.34181356430054,-4.87086629867554,-24.388822555542,2299.49096679688,35932.35546875,0.700681507587433,1.44282484054565,-0.00322500010952353,5,35264.7421875,4,0.342548628353409,-0.93950009963448,"no",9,"9","OR","OR",2,0,0,3,5.5,5,5,1,10,200,50,24.55,982.15,0,10,10
722,5084121,620501,NA,"no",0,720,3027.86872239,108.938636779785,-3.77350807189941,-20.351469039917,8918.171875,33597.62109375,0.695679843425751,1.1729109287262,-0.00104200001806021,602,32243.36328125,3,0.654200287589431,-0.756321349505557,"no",12,"12","OF2","OF",1,0,2,5,5,3.5,4.5,2,11,200,1,3.69,147.6,0,0,0
723,5093185,616210,NA,"no",0,723,87.0057469366,27.1407470703125,0.65721321105957,-0.972361087799072,2611.86083984375,43402.71484375,0.638513803482056,1.36017191410065,-0.000554999976884574,324,35389.07421875,3,0.626649824163672,0.779300967454577,"no",7,"7","WC2","WC",1,0,0,15,6,2.5,6,1,2,10,0,0.82,32.8,0,0,0
724,5093272,616209,NA,"no",0,722,87.0057469366,25.3721313476562,-0.823639869689941,-4.16350889205933,2842.66918945312,43489.73828125,0.670885741710663,0.650359511375427,0.000407999992603436,24,35379.52734375,3,0.0649605230050066,0.997887834604128,"no",7,"7","WC1","WC",1,0,0,26,6,2.5,6,1,31,0,0,0.41,16.4,0,0,0
725,5092761,615860,NA,"no",0,722,549.796325924,16.6472759246826,-1.42375707626343,-6.15617990493774,1457.06579589844,43088.3359375,0.693389892578125,0.540268123149872,0.000250000011874363,43,35496.76953125,3,-0.939522356848078,-0.342487577851567,"no",6,"6","SP7","SP",1,0,0,12,5.5,2,5.5,1,15,15,0,0.41,16.4,0,0,0
726,5092525,614924,NA,"no",0,724,965.293737678,34.6109352111816,2.95929288864136,12.4406242370605,2019.22912597656,43117.3125,0.653597414493561,2.14214611053467,9.10000017029233e-05,792,39308,2,-0.0380421969988379,0.999276133632492,"no",12,"12","OF2","OF",1,0,0,3,5,3.5,5,1,7,200,19,NA,NA,0,0,0
727,5116603,631024,NA,"no",0,727,679.462287401,35.6862640380859,-6.29169273376465,-10.8007574081421,6865.1064453125,64410.140625,0.664201080799103,0.734158575534821,0.00134499999694526,44,34484.19140625,3,0.494688096629938,0.869070588072482,"no",8,"8","FP6","FP",2,0,0,2,4,4.5,4,1,53,82,0,NA,NA,0,11,11
728,5116266,631614,NA,"no",0,726,679.462287401,29.2908134460449,-0.0641269683837891,-6.07717704772949,6755.07177734375,64013.125,0.679900765419006,0.350448042154312,0.000617999990936369,14,34915.28125,3,-0.301451041805433,0.95348165655896,"no",4,"4","WC1","WC",3,0,0,22,5.5,2.5,5.5,1,4,15,95,3.48,139.4,0,0,0
729,5114824,633387,NA,"no",0,730,1373.35938487,82.3151779174805,5.74020576477051,11.488977432251,12325.2021484375,62392.421875,0.795821666717529,4.21866703033447,-0.000293999997666106,724,35467.96484375,3.21355724334717,-0.96395271833866,-0.266073592841355,"no",5,"5C","TH5","TH",2,0,0,8,2.5,2.5,2.5,4,45,200,34,0.4,16.04,0,0,0
730,5113412,633358,NA,"no",0,730,79.0759128939,57.7116241455078,-0.7296142578125,-3.60546016693115,12583.51171875,60990.69140625,0.678197801113129,0.136091083288193,0.000146999998833053,0,34942.875,3,0.968212820802232,0.250127834585007,"no",14,"14","WC7","WC",0,0,0,41,7,2.5,7,1,0,0,0,2.46,98.4,58,0,0
731,5113454,633291,NA,"no",0,729,79.0759128939,59.5904731750488,0.202683448791504,-2.34380340576172,12598.3896484375,61035.97265625,0.677965879440308,1.20295083522797,0.000195999993593432,30,34214.875,3,-0.304313726101859,0.952571864011321,"no",6,"6C","SP10","SH",2,0,0,9,5,2.5,5,2,0,200,3,9.22,368.99,0,0,0
732,5097873,621163,NA,"no",0,732,2445.21757723,45.4967956542969,0.167962074279785,-10.5789985656738,7036.48291015625,47054.984375,0.700786769390106,0.86700975894928,-0.000669999979436398,42,32136.642578125,3,0.231881993794995,-0.972743923627209,"no",7,"7","WC1","WC",1,0,0,13,6.5,2,6,1,0,0,2,0.41,16.4,0,0,0
733,5097448,618755,NA,"no",0,731,2445.21757723,47.5959739685059,-0.273509979248047,-10.7317209243774,9062.857421875,47016.34375,0.674489080905914,1.47777080535889,0.00273799989372492,45,32580.8515625,3,0.963791974778987,-0.266655263123795,"no",7,"7","OF5","OF",1,0,0,12,6,3,6,2,3,9,4,0.8,32.07,0,0,0
734,5088193,619788,NA,"no",0,734,88.056799851,64.8568267822266,1.83455848693848,-0.192781448364258,7230.77294921875,37729.31640625,0.735567212104797,2.53359484672546,0.00263600004836917,367,33661.1796875,3,-0.959720845318901,0.280955332856263,"no",6,"6","MW4","MW",1,0,0,8,4.5,3,5,4,9,200,10,35.81,1432.41,0,0,0
735,5088108,619811,NA,"no",0,733,88.056799851,50.138801574707,-10.1354885101318,-13.7549848556519,7022.81884765625,37644.94140625,0.697973251342773,1.66618454456329,0.00291500007733703,10,33214.7421875,3,-0.550903236476546,-0.834569124782164,"no",9,"9","FP6","FP",2,0,0,2,4.5,4.5,5,2,26,67,1,11.66,466.57,0,5,5
736,5110814,623728,NA,"no",0,736,125.355494495,313.039611816406,3.61502838134766,32.341194152832,20571.70703125,59700.4765625,0.691667556762695,1.15983748435974,0.000265999988187104,677,32941.83203125,2,-0.683236515409417,0.730197140511518,"no",8,"8","OF4","OF",2,0,0,17,3,3,3,2,200,200,100,20.91,836.38,0,0,0
737,5110697,623683,NA,"no",0,735,125.355494495,311.556884765625,8.87747192382812,31.7631530761719,20819.552734375,59593.08984375,0.702351629734039,1.78298997879028,0.00122199999168515,1003,33505.76171875,3,-0.732046957322867,0.681254175968362,"no",2,"2L","TH1","TH",2,0,0,7,3,3.5,3,4,200,200,15,10.93,437.05,0,0,0
738,5110485,623775,NA,"no",0,736,231.10170921,253.321960449219,-14.4580574035645,-29.9082069396973,23312.236328125,59368.0859375,0.522305250167847,11.0585327148438,-0.00243699993006885,919,30793.056640625,4,-0.0657694555456821,0.997834845411416,"no",2,"2L","TH5","TH",2,0,0.5,15,4,3.5,4,4,200,200,88,NA,NA,0,0,0
739,5114189,625367,NA,"no",0,739,2609.20773416,298.018615722656,5.88674926757812,-0.695838928222656,20733.466796875,62984.7890625,0.744025528430939,6.29530715942383,0.00228399992920458,1431,33550.8203125,3,-0.751309445000695,0.65995008739506,"no",8,"8","OF4","OF",2,0,0,10,3,3.5,3,1,200,200,34,5.33,213.19,0,0,0
740,5111787,624348,NA,"no",0,740,207.002415445,259.136444091797,-24.8999176025391,-41.892463684082,20656.453125,60645.37890625,0.602430462837219,9.82217311859131,-0.00362799991853535,559,30188.607421875,4,-0.312375978961709,0.949958550552451,"no",2,"2","TH1a","TH",3,0,0,20,3.5,3.5,4,4,200,200,100,34.69,1387.58,0,0,0
741,5111580,624347,NA,"no",0,741,166.207701386,293.909698486328,7.86119079589844,-2.04953765869141,21873.529296875,60435.62890625,0.740976989269257,6.57708120346069,-9.60000033956021e-05,1448,29664.568359375,3.35429334640503,0.674455297925042,-0.738315685259932,"no",2,"2L","TH7","TH",2,0,0,11,3,3,3,4,200,200,25,8.24,329.45,0,0,0
742,5111439,624435,2011,"yes",9,740,166.207701386,313.150512695312,4.30127716064453,21.5873565673828,22498.119140625,60291.45703125,0.672169327735901,2.28306245803833,0.00239300006069243,885,29624.5078125,3,0.953085894659192,-0.302699979190099,"no",2,"2L","OF4","OF",2,0,0,7,3,2.5,3,1,200,200,14,4.3,172.19,0,0,0
743,5112908,630618,NA,"no",0,743,68.4470598346,86.223503112793,-9.92362403869629,-0.631935119628906,13779.4404296875,60803.48046875,0.850788772106171,11.3439884185791,-0.00313499988988042,2493,32058.45703125,5,0.367634323972232,-0.929970431700643,"no",2,"2C","TH1","TH",4,0,2,16,3,2.5,3,2,200,200,100,11.89,475.59,0,0,0
744,5112970,630589,NA,"no",0,742,68.4470598346,68.9522552490234,-15.9200344085693,-17.404275894165,12676.087890625,60865.640625,0.795559644699097,7.0911431312561,-0.00474199978634715,874,32446.6484375,5,0.433256081387076,-0.90127086269396,"no",12,"12","MW6","MW",1,0,0.5,2,5,4.5,5,2,14,200,60,1.23,49.2,0,14,14
745,5113024,630459,NA,"no",0,743,140.769314838,58.9663238525391,-4.96443367004395,-30.1253623962402,11526.1845703125,60932.95703125,0.66851794719696,0.483853280544281,0.000600000028498471,105,32286.1328125,5,0.833491677283476,0.552532011651069,"no",8,"8C","FP4","FP",4,0,0.5,2,2.5,4,2,1,200,200,100,7.9,315.96,0,18,18
747,5103989,618592,NA,"no",0,745,210.009523594,3.08748316764832,-0.965411186218262,-9.23489284515381,86.1956939697266,53486.44921875,0.659237623214722,0.829679191112518,0.0013160000089556,128,38551.23828125,2,0.689689384281895,0.724105346761686,"no",7,"7","OF2","OF",1,0,0,12,5.5,1.5,6,2,15,15,NA,1.33,53.3,0,NA,NA
748,4896965,261653,NA,"no",0,748,135.074053763,62.1676406860352,-1.2612476348877,0.321718215942383,19885.888671875,34073.5625,0.706736981868744,1.99157071113586,0.000613000011071563,268,35677.85546875,3,0.64598981733571,-0.763346026320027,"yes",2,"2B","SH5","SH",3,0,28,NA,3.5,2.5,3,2,200,200,NA,1.33,53.3,0,NA,NA
